@relation airlines-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Airline {US,AA,AS,CO,DL,B6,HA,OO,9E,OH,EV,XE,YV,UA,MQ,FL,F9,WN}
@attribute Flight numeric
@attribute AirportFrom {PHX,LAX,SFO,ANC,LAS,SLC,DEN,ONT,FAI,BQN,PSE,HNL,BIS,IYK,EWR,BOS,MKE,GFK,OMA,GSO,LMT,SEA,MCO,TPA,DLH,MSP,FAR,MFE,MSY,VPS,BWI,MAF,LWS,RST,ALB,DSM,CHS,MSN,JAX,SAT,PNS,BHM,LIT,SAV,BNA,ICT,ECP,DHN,MGM,CAE,PWM,ACV,EKO,PHL,ATL,PDX,RIC,BTR,HRL,MYR,TUS,SBN,CAK,TVC,CLE,ORD,DAY,MFR,BTV,TLH,TYS,DFW,FLL,AUS,CHA,CMH,LRD,BRO,CRP,LAN,PVD,FWA,JFK,LGA,OKC,PIT,PBI,ORF,DCA,AEX,SYR,SHV,VLD,BDL,FAT,BZN,RDM,LFT,IPL,EAU,ERI,BUF,IAH,MCI,AGS,ABI,GRR,LBB,CLT,LEX,MBS,MOD,AMA,SGF,AZO,ABE,SWF,BGM,AVP,FNT,GSP,ATW,ITH,TUL,COS,ELP,ABQ,SMF,STL,IAD,DTW,RDU,RSW,OAK,ROC,IND,CVG,MDW,SDF,ABY,TRI,XNA,ROA,MLI,LYH,EVV,HPN,FAY,EWN,CSG,GPT,MLU,MOB,OAJ,CHO,ILM,BMI,PHF,ACY,JAN,CID,GRK,HOU,CRW,HTS,PSC,BOI,SBP,CLD,PSP,SBA,MEM,MRY,GEG,RDD,PAH,CMX,SPI,EUG,CIC,PIH,SGU,COD,MIA,MHT,GRB,FSD,SJU,AVL,BFL,RAP,DRO,PIA,OGG,SIT,TXK,RNO,DAL,SCE,MEI,MDT,FCA,SJC,KOA,PLN,SAN,GNV,HLN,GJT,CPR,FSM,CMI,GTF,HDN,ITO,MTJ,HSV,BTM,BIL,COU,MSO,SMX,TWF,ISP,GCC,LIH,LNK,DAB,SNA,MQT,LGB,CWA,LSE,BUR,ACT,MHK,MOT,IDA,SUN,GTR,MLB,SRQ,JAC,ASE,LCH,JNU,ROW,BQK,YUM,FLG,EGE,GUC,EYW,RKS,BGR,ELM,ADQ,OTZ,OTH,STT,KTN,BET,SJT,CDC,CEC,SPS,SCC,STX,OME,MKG,WRG,TYR,BRW,GGG,PSG,BKG,YAK,CLL,SAF,CYS,LWB,CDV,FLO,BLI,DBQ,TOL,UTM,PIE,ADK,ABR,TEX,MMH,GUM}
@attribute AirportTo {CLT,DFW,SEA,IAH,MSP,DTW,ORD,ATL,PDX,JFK,SLC,HNL,PHX,MCO,OGG,LAX,KOA,ITO,SFO,MIA,IAD,SMF,PHL,LIH,DEN,LGA,MEM,CVG,YUM,CWA,MKE,BQN,FAI,LAS,ANC,BOS,LGB,FLL,SJU,EWR,DCA,BWI,RDU,MCI,TYS,SAN,ONT,OAK,MDW,BNA,DAL,CLE,JAX,JNU,RNO,ELP,SAT,OTZ,MBS,BDL,STL,HOU,AUS,SNA,SJC,LIT,TUS,TUL,CMH,LAN,IND,AMA,CRP,PIT,RKS,FWA,TPA,PBI,JAN,DSM,ADQ,GRB,PVD,ABQ,SDF,RSW,MSY,BUR,BOI,TLH,BHM,ACV,ORF,BET,KTN,RIC,SRQ,BTR,XNA,MHT,GRR,SBN,SBA,ROA,CID,GPT,MFR,SGU,HPN,OMA,OTH,GSP,LMT,BUF,MSN,BFL,CAE,HRL,OKC,SYR,COS,BTV,CDC,SCC,DAY,SJT,TVC,ROC,ISP,MRY,SBP,MLI,MOB,CIC,SAV,FAT,EKO,GEG,ECP,LFT,SUN,HSV,SHV,CHA,CAK,BZN,MAF,GSO,MDT,PHF,ICT,AZO,RAP,CHS,CLD,MKG,VPS,PIH,ATW,AGS,PNS,BIL,SPI,FAR,CPR,PIA,SPS,TWF,LBB,ALB,CEC,DRO,GJT,GNV,RST,AVL,GRK,PSP,LEX,TRI,SGF,FSM,RDD,OME,MFE,LSE,BMI,MYR,FAY,FSD,EUG,MGM,EVV,MLB,FNT,STT,WRG,ABE,BIS,MOT,MLU,GFK,RDM,COU,LRD,PSC,MOD,PWM,ILM,ABY,CRW,TXK,BRO,BRW,EYW,DAB,ROW,ABI,EAU,TYR,MSO,FLG,CSG,VLD,DHN,OAJ,AEX,CHO,SAF,GGG,FCA,ASE,BKG,MHK,LNK,MQT,YAK,GTR,SMX,SWF,ITH,AVP,ELM,BGM,SIT,PSG,CYS,CLL,SCE,LWB,LCH,GCC,IYK,LWS,COD,HLN,BQK,GTF,DLH,BTM,EGE,IDA,JAC,HDN,MTJ,CMX,CMI,CDV,LYH,ACT,STX,IPL,PAH,HTS,MEI,BLI,ERI,EWN,FLO,ACY,DBQ,TOL,GUC,PLN,BGR,PSE,PIE,UTM,ADK,ABR,TEX,MMH,GUM}
@attribute DayOfWeek {1,2,3,4,5,6,7}
@attribute Time numeric
@attribute Length numeric
@attribute Delay {0,1}

@data
EV,0.643287,MLI,ATL,3,0.244927,0.198473,0
EV,0.649942,LYH,ATL,3,0.244927,0.129771,0
EV,0.657878,EVV,ATL,3,0.244927,0.122137,0
EV,0.661462,HPN,ATL,3,0.244927,0.230534,0
EV,0.673749,SYR,DTW,3,0.244927,0.175573,0
EV,0.675029,FAY,ATL,3,0.244927,0.131298,0
EV,0.679892,EWN,ATL,3,0.244927,0.149618,0
EV,0.680276,CSG,ATL,3,0.244927,0.067176,0
EV,0.686676,SGF,ATL,3,0.244927,0.181679,0
EV,0.6877,CAK,ATL,3,0.244927,0.166412,1
EV,0.689364,GPT,ATL,3,0.244927,0.122137,1
EV,0.695507,MLU,ATL,3,0.244927,0.149618,1
EV,0.698707,MOB,ATL,3,0.244927,0.117557,1
EV,0.701139,LFT,ATL,3,0.244927,0.183206,0
EV,0.702675,OAJ,ATL,3,0.244927,0.149618,0
EV,0.704723,CHO,ATL,3,0.244927,0.155725,0
EV,0.712018,ILM,ATL,3,0.244927,0.134351,1
EV,0.717266,ROA,ATL,3,0.244927,0.131298,0
EV,0.904774,ROA,ORD,3,0.244927,0.177099,0
EV,0.905414,DTW,IAD,3,0.244927,0.137405,1
EV,0.906822,DAY,IAD,3,0.244927,0.137405,0
EV,0.90823,CMH,ORD,3,0.244927,0.125191,0
EV,0.908614,CAE,ORD,3,0.244927,0.19542,1
EV,0.910662,JFK,IAD,3,0.244927,0.123664,0
EV,0.937156,BMI,ATL,3,0.244927,0.175573,0
EV,0.944196,DEN,CVG,3,0.244927,0.241221,0
F9,0.02867,MDW,DEN,3,0.244927,0.239695,1
F9,0.048125,BOS,MKE,3,0.244927,0.251908,1
FL,0.018175,DTW,ATL,3,0.244927,0.19084,0
FL,0.019711,IND,BWI,3,0.244927,0.160305,0
FL,0.023295,DCA,ATL,3,0.244927,0.187786,0
FL,0.02547,CAK,ATL,3,0.244927,0.183206,0
FL,0.032382,FNT,ATL,3,0.244927,0.20458,0
FL,0.035838,BOS,ATL,3,0.244927,0.274809,0
FL,0.045821,LGA,ATL,3,0.244927,0.245802,0
FL,0.05478,PNS,ATL,3,0.244927,0.105344,0
FL,0.071163,BUF,ATL,3,0.244927,0.206107,0
FL,0.080507,DAY,BWI,3,0.244927,0.141985,0
FL,0.092794,DFW,MKE,3,0.244927,0.206107,0
FL,0.09433,MSP,MKE,3,0.244927,0.10687,0
FL,0.010623,FLL,ATL,3,0.244927,0.172519,0
FL,0.115193,PHF,ATL,3,0.244927,0.187786,0
FL,0.116601,MKE,BWI,3,0.244927,0.183206,1
FL,0.12044,ROC,BWI,3,0.244927,0.126718,0
FL,0.12364,ACY,ATL,3,0.244927,0.206107,1
MQ,0.349418,CVG,DFW,3,0.244927,0.251908,0
MQ,0.351849,JAN,DFW,3,0.244927,0.152672,1
MQ,0.379112,CID,DFW,3,0.244927,0.21374,0
MQ,0.416613,GRK,DFW,3,0.244927,0.076336,0
MQ,0.417765,HOU,DFW,3,0.244927,0.10687,0
MQ,0.419685,CRP,DFW,3,0.244927,0.122137,0
MQ,0.425445,DSM,DFW,3,0.244927,0.198473,0
MQ,0.429541,MOB,DFW,3,0.244927,0.175573,0
MQ,0.43146,BTR,DFW,3,0.244927,0.137405,0
MQ,0.441444,XNA,DFW,3,0.244927,0.10687,0
MQ,0.449379,MKE,DFW,3,0.244927,0.251908,0
MQ,0.467042,TYS,MIA,3,0.244927,0.206107,0
MQ,0.478049,ORD,EWR,3,0.244927,0.183206,1
MQ,0.479585,ORD,MSP,3,0.244927,0.129771,0
MQ,0.482145,EWR,ORD,3,0.244927,0.251908,0
MQ,0.487137,ORD,ATL,3,0.244927,0.183206,1
MQ,0.493024,ATL,ORD,3,0.244927,0.175573,0
MQ,0.496992,CLE,ORD,3,0.244927,0.129771,0
MQ,0.500064,CRW,ORD,3,0.244927,0.160305,0
MQ,0.500832,ICT,ORD,3,0.244927,0.160305,0
MQ,0.504032,BNA,ORD,3,0.244927,0.160305,0
MQ,0.520415,RIC,ORD,3,0.244927,0.21374,0
MQ,0.52643,PIT,ORD,3,0.244927,0.160305,1
MQ,0.534366,CMH,ORD,3,0.244927,0.122137,0
MQ,0.540381,ROC,ORD,3,0.244927,0.19084,0
MQ,0.545117,BWI,ORD,3,0.244927,0.21374,0
MQ,0.547037,MSN,ORD,3,0.244927,0.083969,0
MQ,0.560732,BOS,JFK,3,0.244927,0.120611,0
MQ,0.565596,BOS,LGA,3,0.244927,0.122137,0
MQ,0.56918,DCA,JFK,3,0.244927,0.10687,0
MQ,0.586202,CLT,LGA,3,0.244927,0.167939,1
MQ,0.591834,LGA,RDU,3,0.244927,0.152672,0
MQ,0.592346,RDU,LGA,3,0.244927,0.145038,0
MQ,0.595034,LGA,ATL,3,0.244927,0.229008,0
MQ,0.60105,DTW,LGA,3,0.244927,0.152672,0
OH,0.811468,RIC,DTW,3,0.244927,0.19084,0
OH,0.813516,BDL,DCA,3,0.244927,0.128244,0
OH,0.816332,BOS,JFK,3,0.244927,0.134351,0
OH,0.819148,HTS,CVG,3,0.244927,0.080916,0
OH,0.839498,ORD,JFK,3,0.244927,0.203053,0
OH,0.851657,OMA,MEM,3,0.244927,0.174046,0
OH,0.853321,CHS,LGA,3,0.244927,0.180153,0
OO,0.590042,SAT,SLC,3,0.244927,0.267176,0
OO,0.59657,ABQ,SLC,3,0.244927,0.154198,0
OO,0.598362,BNA,MSP,3,0.244927,0.219847,0
OO,0.609753,LAS,LAX,3,0.244927,0.114504,0
OO,0.614489,DFW,SLC,3,0.244927,0.256489,1
OO,0.625496,COS,MSP,3,0.244927,0.206107,1
OO,0.799181,MFR,SFO,3,0.244927,0.123664,0
OO,0.804301,MFR,DEN,3,0.244927,0.236641,1
OO,0.80622,FAT,LAX,3,0.244927,0.090076,0
OO,0.81006,ONT,SFO,3,0.244927,0.129771,0
OO,0.81198,PSC,SFO,3,0.244927,0.19084,0
OO,0.813772,BOI,SFO,3,0.244927,0.170992,1
OO,0.818892,ORD,MCI,3,0.244927,0.134351,1
OO,0.81966,PDX,SFO,3,0.244927,0.160305,0
OO,0.823371,SBP,LAX,3,0.244927,0.094656,0
OO,0.828107,ABQ,LAX,3,0.244927,0.184733,0
OO,0.832587,ELP,LAX,3,0.244927,0.20916,0
OO,0.833355,CLD,LAX,3,0.244927,0.061069,1
OO,0.842826,PSP,DEN,3,0.244927,0.2,0
OO,0.846154,SLC,DEN,3,0.244927,0.141985,0
OO,0.855113,SBA,DEN,3,0.244927,0.216794,0
OO,0.855369,MEM,ORD,3,0.244927,0.167939,0
OO,0.861513,MRY,DEN,3,0.244927,0.222901,0
OO,0.862921,ATW,ORD,3,0.244927,0.083969,0
OO,0.865865,GEG,SFO,3,0.244927,0.207634,1
OO,0.872776,RDD,SFO,3,0.244927,0.119084,0
OO,0.874824,PAH,ORD,3,0.244927,0.119084,1
OO,0.88212,ACV,SFO,3,0.244927,0.125191,1
OO,0.885319,CMX,ORD,3,0.244927,0.125191,0
OO,0.886855,ORD,TYS,3,0.244927,0.132824,1
OO,0.887623,SPI,ORD,3,0.244927,0.091603,0
OO,0.889159,COS,ORD,3,0.244927,0.222901,0
OO,0.889287,EUG,DEN,3,0.244927,0.236641,0
OO,0.892615,DFW,ORD,3,0.244927,0.212214,0
OO,0.895431,MKE,ORD,3,0.244927,0.067176,1
OO,0.896583,EUG,PDX,3,0.244927,0.062595,0
OO,0.896839,CIC,SFO,3,0.244927,0.099237,0
OO,0.902086,SEA,PDX,3,0.244927,0.073282,0
OO,0.993472,PIH,SLC,3,0.244927,0.073282,0
OO,0.994112,SGU,SLC,3,0.244927,0.11145,1
OO,0.99808,COD,SLC,3,0.244927,0.135878,0
UA,0.024062,BWI,ORD,3,0.244927,0.206107,0
UA,0.002176,LAX,DEN,3,0.244927,0.222901,0
UA,0.025598,BOS,IAD,3,0.244927,0.157252,0
UA,0.025854,BOS,ORD,3,0.244927,0.261069,0
UA,0.028798,SFO,BOS,3,0.244927,0.522137,0
UA,0.029822,OMA,ORD,3,0.244927,0.146565,1
UA,0.032766,JAX,ORD,3,0.244927,0.238168,0
UA,0.038654,JFK,SFO,3,0.244927,0.616794,0
UA,0.003968,PDX,DEN,3,0.244927,0.222901,0
UA,0.043005,PHL,ORD,3,0.244927,0.20916,0
UA,0.047997,ORD,PHL,3,0.244927,0.19084,0
UA,0.052349,SMF,DEN,3,0.244927,0.219847,0
UA,0.059772,SEA,SFO,3,0.244927,0.198473,0
UA,0.060668,CLT,ORD,3,0.244927,0.203053,1
UA,0.0631,DSM,ORD,3,0.244927,0.122137,0
UA,0.064636,SFO,PHX,3,0.244927,0.183206,0
UA,0.065148,LAS,SFO,3,0.244927,0.145038,0
UA,0.066428,MSP,ORD,3,0.244927,0.128244,0
UA,0.067964,DEN,ORD,3,0.244927,0.215267,0
UA,0.083067,BDL,IAD,3,0.244927,0.143511,0
UA,0.085371,ORD,LGA,3,0.244927,0.193893,1
UA,0.085499,LGA,ORD,3,0.244927,0.229008,0
UA,0.090106,IAD,ORD,3,0.244927,0.2,0
UA,0.090362,ORD,DEN,3,0.244927,0.244275,0
UA,0.094074,SFO,LAS,3,0.244927,0.149618,0
UA,0.094586,OAK,DEN,3,0.244927,0.222901,0
UA,0.011391,LAX,SFO,3,0.244927,0.135878,0
UA,0.11788,ORD,IAD,3,0.244927,0.164885,0
US,0.134263,RDU,CLT,3,0.244927,0.087023,0
US,0.161398,MIA,PHL,3,0.244927,0.258015,0
US,0.162038,LGA,PHL,3,0.244927,0.087023,0
US,0.165749,STL,CLT,3,0.244927,0.172519,0
US,0.18418,BNA,CLT,3,0.244927,0.112977,0
US,0.226673,MHT,CLT,3,0.244927,0.232061,0
US,0.255472,ORD,CLT,3,0.244927,0.180153,0
US,0.258543,BOS,DCA,3,0.244927,0.146565,0
US,0.270447,LGA,BOS,3,0.244927,0.094656,1
US,0.270575,BOS,LGA,3,0.244927,0.10687,0
US,0.276078,DCA,LGA,3,0.244927,0.091603,0
US,0.276462,LGA,DCA,3,0.244927,0.090076,0
US,0.03443,IAH,PHX,3,0.244927,0.262595,0
US,0.00704,ORD,PHL,3,0.244927,0.181679,0
US,0.073851,SFO,PHX,3,0.244927,0.169466,0
US,0.076027,MCI,PHX,3,0.244927,0.265649,0
US,0.083323,IND,PHX,3,0.244927,0.358779,0
US,0.010879,OMA,PHX,3,0.244927,0.267176,1
US,0.12172,FLL,PHL,3,0.244927,0.239695,0
US,0.125944,MSY,CLT,3,0.244927,0.164885,1
WN,0.136439,OAK,SAN,3,0.244927,0.129771,1
WN,0.013823,MSY,DEN,3,0.244927,0.274809,0
WN,0.164853,GEG,SEA,3,0.244927,0.10687,0
WN,0.173557,SMF,ONT,3,0.244927,0.122137,0
WN,0.236785,ONT,OAK,3,0.244927,0.122137,1
WN,0.246768,LAX,DEN,3,0.244927,0.206107,0
WN,0.323563,IND,DEN,3,0.244927,0.282443,1
WN,0.338154,SMF,LAX,3,0.244927,0.122137,1
WN,0.369896,MDW,IAD,3,0.244927,0.160305,0
WN,0.391655,LGA,MDW,3,0.244927,0.229008,0
WN,0.046845,MDW,BNA,3,0.244927,0.129771,1
WN,2.56E-4,LIT,DAL,3,0.244927,0.10687,0
WN,0.051837,SEA,LAS,3,0.244927,0.21374,1
WN,0.054269,BOS,MDW,3,0.244927,0.267176,0
WN,0.082683,PHX,DEN,3,0.244927,0.160305,1
WN,0.089722,MDW,LAS,3,0.244927,0.374046,1
WN,0.093946,IAD,DEN,3,0.244927,0.366412,0
WN,0.09561,SMF,DEN,3,0.244927,0.221374,1
WN,0.102137,LAX,SFO,3,0.244927,0.122137,0
WN,0.120696,OAK,ONT,3,0.244927,0.114504,1
XE,0.274158,GSP,IAH,3,0.244927,0.244275,1
XE,0.285422,JAN,IAH,3,0.244927,0.117557,1
XE,0.305004,SHV,IAH,3,0.244927,0.083969,0
XE,0.317932,ORF,IAH,3,0.244927,0.30687,0
XE,0.334443,CMH,EWR,3,0.244927,0.148092,0
XE,0.338282,GPT,IAH,3,0.244927,0.123664,1
XE,0.339306,LEX,IAH,3,0.244927,0.242748,1
XE,0.35121,BNA,EWR,3,0.244927,0.193893,0
XE,0.37156,GRR,CLE,3,0.244927,0.08855,1
XE,0.383463,MSP,EWR,3,0.244927,0.241221,1
XE,0.388583,CHS,IAH,3,0.244927,0.254962,0
XE,0.389863,BHM,IAH,3,0.244927,0.177099,1
XE,0.392295,RIC,EWR,3,0.244927,0.105344,0
XE,0.398566,PVD,CLE,3,0.244927,0.178626,0
XE,0.755664,ABE,ORD,3,0.244927,0.207634,1
XE,0.758095,ICT,ORD,3,0.244927,0.167939,1
XE,0.760271,TUL,ORD,3,0.244927,0.172519,0
XE,0.761295,BTV,ORD,3,0.244927,0.242748,0
XE,0.762447,GRB,ORD,3,0.244927,0.091603,0
XE,0.765647,CLE,IAD,3,0.244927,0.114504,1
XE,0.765775,TYS,IAD,3,0.244927,0.145038,0
XE,0.766031,FAR,ORD,3,0.244927,0.170992,1
XE,0.766671,XNA,ORD,3,0.244927,0.160305,0
XE,0.766799,FSD,ORD,3,0.244927,0.146565,0
YV,0.344426,MEM,CLT,3,0.244927,0.160305,0
YV,0.347754,MRY,PHX,3,0.244927,0.221374,0
YV,0.375016,SAT,PHX,3,0.244927,0.222901,0
YV,0.923717,ATL,IAD,3,0.244927,0.152672,0
YV,0.926021,ROC,ORD,3,0.244927,0.178626,0
YV,0.926277,ORD,JAX,3,0.244927,0.206107,0
YV,0.932548,ORF,ORD,3,0.244927,0.218321,0
B6,0.094842,SJU,MCO,3,0.245626,0.280916,0
OO,0.891335,AVL,ORD,3,0.245626,0.166412,0
UA,0.084859,SFO,ORD,3,0.245626,0.380153,0
CO,0.179828,PIT,IAH,3,0.246326,0.287023,1
OO,0.831435,BFL,DEN,3,0.246326,0.219847,0
OO,0.863689,RAP,DEN,3,0.246326,0.116031,0
OO,0.873928,SMF,SFO,3,0.246326,0.073282,0
OO,0.90247,DRO,DEN,3,0.246326,0.116031,0
UA,0.007424,DEN,SFO,3,0.246326,0.254962,0
UA,0.081147,RDU,ORD,3,0.246326,0.212214,0
UA,0.086266,BUF,ORD,3,0.246326,0.172519,0
XE,0.75528,PIA,ORD,3,0.246326,0.096183,0
B6,0.168821,BWI,BOS,3,0.247026,0.117557,0
B6,0.094586,PSE,JFK,3,0.247026,0.361832,0
DL,0.24856,EWR,ATL,3,0.247026,0.238168,0
XE,0.256624,GSO,EWR,3,0.247026,0.135878,0
XE,0.356073,TYS,IAH,3,0.247026,0.216794,0
HA,0.02611,OGG,HNL,3,0.247726,0.050382,0
OO,0.831179,COS,LAX,3,0.247726,0.245802,0
OO,0.894663,BHM,ORD,3,0.247726,0.201527,1
UA,0.033278,SFO,LAX,3,0.247726,0.145038,0
9E,0.473186,PIA,MSP,3,0.248425,0.152672,0
9E,0.507232,ALB,JFK,3,0.248425,0.137405,1
9E,0.540893,FWA,CVG,3,0.248425,0.079389,0
AA,0.12812,DEN,DFW,3,0.248425,0.19084,0
AA,0.170229,MCI,DFW,3,0.248425,0.160305,0
AA,0.18226,STL,ORD,3,0.248425,0.114504,0
AA,0.217202,SLC,DFW,3,0.248425,0.259542,0
AA,0.236785,DCA,MIA,3,0.248425,0.244275,1
AA,0.24792,MSP,MIA,3,0.248425,0.343511,0
AA,0.272111,PHL,MIA,3,0.248425,0.267176,0
AA,0.089082,FLL,DFW,3,0.248425,0.290076,0
AA,0.090106,LGA,DFW,3,0.248425,0.381679,0
AS,0.093306,ANC,SEA,3,0.248425,0.312977,0
AS,0.009215,SIT,JNU,3,0.248425,0.064122,0
B6,0.157942,BOS,RDU,3,0.248425,0.19084,0
B6,0.057596,BOS,FLL,3,0.248425,0.31145,0
CO,0.139767,CMH,IAH,3,0.248425,0.256489,1
CO,0.188148,TUL,IAH,3,0.248425,0.145038,0
CO,0.019199,RDU,IAH,3,0.248425,0.274809,0
CO,0.234225,PBI,IAH,3,0.248425,0.248855,0
DL,0.130936,BDL,ATL,3,0.248425,0.267176,0
DL,0.202483,RSW,CVG,3,0.248425,0.215267,0
DL,0.247792,BWI,DTW,3,0.248425,0.157252,0
DL,0.253552,MEM,ATL,3,0.248425,0.129771,0
DL,0.305132,BOS,CVG,3,0.248425,0.221374,0
DL,0.375016,LGA,DTW,3,0.248425,0.180153,0
DL,0.376168,OAK,SLC,3,0.248425,0.164885,0
EV,0.683732,GRR,ATL,3,0.248425,0.198473,0
FL,0.03699,HOU,ATL,3,0.248425,0.170992,0
FL,0.058876,BWI,ATL,3,0.248425,0.192366,0
MQ,0.393319,LAX,RNO,3,0.248425,0.137405,0
MQ,0.430692,CAE,DFW,3,0.248425,0.282443,0
MQ,0.433892,TXK,DFW,3,0.248425,0.091603,1
MQ,0.498272,XNA,ORD,3,0.248425,0.152672,1
MQ,0.513759,JAX,ORD,3,0.248425,0.244275,0
MQ,0.521695,ABE,ORD,3,0.248425,0.21374,0
OH,0.813644,LIT,DTW,3,0.248425,0.2,0
OH,0.834635,PHL,MEM,3,0.248425,0.271756,0
OO,0.389607,DSM,MKE,3,0.248425,0.100763,0
OO,0.613465,ONT,SLC,3,0.248425,0.158779,0
OO,0.797517,FAT,LAS,3,0.248425,0.117557,1
OO,0.839242,RNO,DEN,3,0.248425,0.196947,0
OO,0.860233,PSC,DEN,3,0.248425,0.212214,1
OO,0.863817,ORD,ATL,3,0.248425,0.189313,1
UA,0.014207,ONT,DEN,3,0.248425,0.212214,0
UA,0.06694,ORD,BOS,3,0.248425,0.212214,0
UA,0.076667,ORD,DCA,3,0.248425,0.169466,0
UA,0.081019,ORD,EWR,3,0.248425,0.19084,0
US,0.062076,RNO,PHX,3,0.248425,0.163359,0
WN,0.145271,LAS,LAX,3,0.248425,0.099237,0
WN,0.182388,STL,DAL,3,0.248425,0.167939,1
WN,0.186868,DEN,LAS,3,0.248425,0.183206,1
WN,0.189428,BNA,DEN,3,0.248425,0.282443,1
WN,0.215794,STL,DEN,3,0.248425,0.229008,1
WN,0.226673,SFO,SAN,3,0.248425,0.129771,0
WN,0.233329,MHT,BWI,3,0.248425,0.167939,1
WN,0.248816,SEA,DEN,3,0.248425,0.244275,1
WN,0.327147,STL,MDW,3,0.248425,0.099237,0
WN,0.369128,LAS,DEN,3,0.248425,0.175573,0
WN,0.003456,BOS,BWI,3,0.248425,0.167939,0
WN,0.040445,MDW,DEN,3,0.248425,0.259542,1
WN,0.491617,LAS,PHX,3,0.248425,0.10687,0
WN,0.049533,AUS,ELP,3,0.248425,0.152672,1
WN,0.052349,CMH,MDW,3,0.248425,0.10687,1
WN,0.08601,DAL,SAT,3,0.248425,0.099237,0
XE,0.323435,MHT,CLE,3,0.248425,0.181679,0
XE,0.344938,DAY,CLE,3,0.248425,0.082443,0
XE,0.383207,IAD,IAH,3,0.248425,0.322137,0
CO,0.088058,DTW,IAH,3,0.249125,0.282443,0
OO,0.815052,TUS,SFO,3,0.249825,0.203053,1
OO,0.815692,PSP,SFO,3,0.249825,0.134351,0
YV,0.934852,CLT,IAD,3,0.249825,0.120611,0
9E,0.471266,SCE,DTW,3,0.251924,0.137405,0
AA,0.13196,ONT,DFW,3,0.251924,0.274809,0
AA,0.173173,LAS,MIA,3,0.251924,0.40458,0
AA,0.220402,BWI,MIA,3,0.251924,0.244275,0
AA,0.308332,LAX,DFW,3,0.251924,0.282443,0
AA,0.038398,LGA,ORD,3,0.251924,0.244275,0
AA,0.050813,ORD,LGA,3,0.251924,0.183206,0
AA,0.062332,SEA,DFW,3,0.251924,0.351145,1
AA,0.067964,DFW,RDU,3,0.251924,0.221374,0
AA,0.089466,DFW,LGA,3,0.251924,0.290076,1
AA,0.104441,BNA,DFW,3,0.251924,0.198473,0
AS,0.019199,ANC,OTZ,3,0.251924,0.145038,0
AS,0.043389,SEA,OAK,3,0.251924,0.18626,0
AS,0.071675,LAX,PDX,3,0.251924,0.224427,0
DL,0.185844,LGA,MSP,3,0.251924,0.280916,0
DL,0.204275,PHL,MSP,3,0.251924,0.274809,0
DL,0.212466,DTW,ATL,3,0.251924,0.207634,0
DL,0.232177,LGA,CVG,3,0.251924,0.196947,0
DL,0.355945,MSY,MEM,3,0.251924,0.126718,1
DL,0.366569,BUF,ATL,3,0.251924,0.235115,0
DL,0.041853,JAN,ATL,3,0.251924,0.126718,0
EV,0.662358,VPS,MEM,3,0.251924,0.134351,0
EV,0.671445,DCA,MEM,3,0.251924,0.224427,1
EV,0.718162,MEI,ATL,3,0.251924,0.103817,1
EV,0.911046,ROC,IAD,3,0.251924,0.122137,0
EV,0.91271,CAE,IAD,3,0.251924,0.126718,0
F9,0.057852,LGA,MKE,3,0.251924,0.206107,0
F9,0.083451,ATL,DEN,3,0.251924,0.30687,1
FL,0.052477,PWM,BWI,3,0.251924,0.155725,0
FL,0.008703,IAD,ATL,3,0.251924,0.181679,0
FL,0.126456,PIT,ATL,3,0.251924,0.183206,0
MQ,0.350954,FAY,DFW,3,0.251924,0.29771,0
MQ,0.462178,BHM,MIA,3,0.251924,0.175573,0
MQ,0.471522,MEM,MIA,3,0.251924,0.221374,0
MQ,0.521567,FAR,ORD,3,0.251924,0.198473,0
MQ,0.526814,TRI,ORD,3,0.251924,0.167939,0
MQ,0.531294,AZO,ORD,3,0.251924,0.091603,0
MQ,0.564828,RDU,JFK,3,0.251924,0.145038,0
MQ,0.565468,RDU,DCA,3,0.251924,0.099237,1
OH,0.81134,EWR,MEM,3,0.251924,0.285496,1
OH,0.8139,MDT,DTW,3,0.251924,0.163359,0
OH,0.818636,SYR,JFK,3,0.251924,0.137405,0
OH,0.81966,GSO,ATL,3,0.251924,0.141985,0
OH,0.855625,STL,CVG,3,0.251924,0.11145,0
OH,0.866377,IND,DCA,3,0.251924,0.152672,0
OO,0.579803,FCA,SLC,3,0.251924,0.148092,0
OO,0.599002,EUG,SLC,3,0.251924,0.172519,0
OO,0.59913,SJC,SLC,3,0.251924,0.170992,0
OO,0.603097,RAP,SLC,3,0.251924,0.158779,1
OO,0.605145,MFR,SLC,3,0.251924,0.170992,0
OO,0.608601,MCI,SLC,3,0.251924,0.247328,1
OO,0.814412,SBA,LAX,3,0.251924,0.073282,0
OO,0.827339,SLC,LAX,3,0.251924,0.183206,0
OO,0.854089,FAT,DEN,3,0.251924,0.20458,0
OO,0.859465,CRW,ORD,3,0.251924,0.148092,0
OO,0.873544,MRY,SFO,3,0.251924,0.053435,0
OO,0.876616,ORD,MBS,3,0.251924,0.091603,1
UA,0.052861,ORD,BDL,3,0.251924,0.196947,0
UA,0.093562,SEA,ORD,3,0.251924,0.369466,0
UA,0.114169,BOS,SFO,3,0.251924,0.625954,0
UA,0.123512,LAX,IAD,3,0.251924,0.445802,0
