@relation NOAA-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute class {1,2}

@data
0.796545,0.868345,0.007671,0.403226,0.207885,0.278132,0.754877,0.828408,2
0.81286,0.905131,0.006278,0.306452,0.258065,0.322718,0.795589,0.847474,2
0.796545,0.845111,0.007074,0.471774,0.272401,0.174098,0.754877,0.801716,1
0.778311,0.85576,0.006742,0.471774,0.247312,0.235669,0.737913,0.810296,2
0.791747,0.853824,0.006654,0.46371,0.437276,0.384289,0.719254,0.847474,1
0.741843,0.774443,0.008047,0.366935,0.240143,0.384289,0.745547,0.7245,1
0.822457,0.870281,0.007406,0.415323,0.272401,0.235669,0.838846,0.828408,2
0.845489,0.915779,0.006411,0.383065,0.462366,0.384289,0.795589,0.877026,2
0.870441,0.92062,0.005504,0.46371,0.376344,0.492569,0.821883,0.896092,2
0.790787,0.853824,0.006765,0.447581,0.232975,0.214437,0.778626,0.78265,1
0.841651,0.915779,0.007428,0.520161,0.250896,0.322718,0.770992,0.877026,2
0.848369,0.903195,0.008002,0.46371,0.218638,0.235669,0.814249,0.868446,1
0.866603,0.924492,0.007317,0.5,0.37276,0.278132,0.847328,0.847474,2
0.864683,0.951597,0.006632,0.407258,0.304659,0.2569,0.814249,0.896092,2
0.795585,0.840271,0.008113,0.391129,0.340502,0.322718,0.737913,0.828408,1
0.765835,0.800581,0.009506,0.395161,0.218638,0.174098,0.728584,0.78265,1
0.759117,0.799613,0.009307,0.46371,0.311828,0.278132,0.728584,0.761678,1
0.767754,0.796709,0.008754,0.479839,0.336918,0.29724,0.754877,0.772164,1
0.752399,0.812197,0.008467,0.439516,0.34767,0.384289,0.71162,0.79123,2
0.809981,0.863504,0.007538,0.491935,0.46595,0.384289,0.821883,0.819828,1
0.877159,0.929332,0.00703,0.399194,0.469534,0.384289,0.847328,0.887512,1
0.869482,0.921588,0.007251,0.403226,0.426523,0.384289,0.804919,0.905624,2
0.81286,0.913843,0.007317,0.28629,0.272401,0.384289,0.770992,0.85796,2
0.818618,0.884802,0.006256,0.346774,0.387097,0.29724,0.754877,0.85796,2
0.808061,0.845111,0.00577,0.395161,0.383513,0.278132,0.754877,0.838894,1
0.716891,0.759923,0.006963,0.447581,0.376344,0.384289,0.694656,0.7245,2
0.676583,0.696031,0.008025,0.495968,0.315412,0.278132,0.669211,0.675882,1
0.694818,0.71636,0.008599,0.435484,0.222222,0.278132,0.719254,0.675882,1
0.775432,0.787028,0.007936,0.447581,0.308244,0.278132,0.795589,0.772164,1
0.857965,0.815102,0.007383,0.431452,0.397849,0.384289,0.864292,0.819828,1
0.814779,0.844143,0.008356,0.443548,0.297491,0.322718,0.787956,0.819828,1
0.804223,0.863504,0.00882,0.314516,0.46595,0.384289,0.795589,0.838894,1
0.845489,0.857696,0.008201,0.370968,0.458781,0.384289,0.838846,0.838894,1
0.84261,0.853824,0.008268,0.391129,0.365591,0.278132,0.795589,0.838894,1
0.853167,0.849952,0.008069,0.395161,0.405018,0.322718,0.814249,0.85796,1
0.839731,0.848015,0.008179,0.439516,0.37276,0.322718,0.804919,0.847474,1
0.830134,0.830591,0.007627,0.310484,0.34767,0.384289,0.814249,0.819828,1
0.837812,0.841239,0.006853,0.423387,0.369176,0.384289,0.795589,0.828408,1
0.761036,0.795741,0.008091,0.455645,0.430108,0.44586,0.762511,0.78265,2
0.733205,0.707648,0.008754,0.596774,0.143369,0.174098,0.770992,0.7245,1
0.785988,0.78606,0.006919,0.395161,0.261649,0.384289,0.795589,0.753098,2
0.788868,0.827686,0.005659,0.358871,0.286738,0.343949,0.770992,0.742612,1
0.746641,0.764763,0.005814,0.395161,0.351254,0.492569,0.70229,0.79123,1
0.619002,0.700871,0.007936,0.342742,0.089606,0.174098,0.618321,0.648236,2
0.667946,0.75121,0.008975,0.366935,0.107527,0.214437,0.652248,0.7245,2
0.65739,0.684414,0.009638,0.415323,0.086022,0.174098,0.678541,0.630124,2
0.659309,0.707648,0.00955,0.362903,0.272401,0.278132,0.652248,0.656816,2
0.654511,0.672798,0.009307,0.322581,0.168459,0.278132,0.71162,0.611058,1
0.753359,0.714424,0.008555,0.447581,0.329749,0.278132,0.778626,0.71592,2
0.74952,0.750242,0.008246,0.431452,0.078853,0.129512,0.795589,0.705434,1
0.743762,0.722168,0.008688,0.479839,0.265233,0.278132,0.719254,0.742612,1
0.752399,0.74153,0.007781,0.528226,0.286738,0.322718,0.787956,0.7245,1
0.804223,0.754114,0.006632,0.596774,0.258065,0.235669,0.795589,0.761678,1
0.786948,0.758955,0.008091,0.415323,0.283154,0.278132,0.787956,0.772164,1
0.832054,0.770571,0.007317,0.387097,0.222222,0.384289,0.864292,0.801716,1
0.759117,0.695063,0.006654,0.395161,0.412186,0.426752,0.745547,0.742612,1
0.62476,0.591481,0.009506,0.455645,0.322581,0.322718,0.609839,0.611058,1
0.654511,0.597289,0.008224,0.504032,0.354839,0.471338,0.737913,0.638704,1
0.62572,0.564376,0.008422,0.431452,0.318996,0.278132,0.652248,0.638704,1
0.554702,0.46273,0.009064,0.447581,0.286738,0.492569,0.499576,0.590086,1
0.472169,0.461762,0.010346,0.596774,0.301075,0.343949,0.490246,0.467112,1
0.498081,0.509197,0.010699,0.508065,0.193548,0.174098,0.549618,0.448046,1
0.582534,0.554695,0.009218,0.495968,0.09319,0.174098,0.661578,0.544328,1
0.626679,0.548887,0.008909,0.33871,0.09319,0.10828,0.686175,0.544328,1
0.653551,0.584705,0.009041,0.391129,0.354839,0.384289,0.669211,0.611058,1
0.669866,0.616651,0.008356,0.387097,0.268817,0.214437,0.669211,0.648236,1
0.628599,0.609874,0.007494,0.302419,0.197133,0.278132,0.642918,0.619638,1
0.615163,0.605034,0.007538,0.399194,0.275986,0.363057,0.625954,0.590086,1
0.59501,0.594385,0.009174,0.399194,0.34767,0.492569,0.566582,0.648236,1
0.53263,0.539206,0.009307,0.495968,0.265233,0.278132,0.585242,0.50429,1
0.598848,0.493708,0.007693,0.407258,0.308244,0.343949,0.652248,0.590086,1
0.534549,0.45789,0.009727,0.395161,0.430108,0.343949,0.549618,0.514776,1
0.564299,0.538238,0.010147,0.387097,0.197133,0.322718,0.686175,0.50429,1
0.62572,0.580833,0.009263,0.387097,0.272401,0.278132,0.642918,0.57102,1
0.523992,0.470474,0.011429,0.395161,0.469534,0.384289,0.585242,0.50429,1
0.521113,0.455954,0.01123,0.387097,0.430108,0.384289,0.566582,0.50429,1
0.616123,0.517909,0.009594,0.455645,0.290323,0.278132,0.694656,0.56244,1
0.638196,0.606002,0.00955,0.379032,0.107527,0.10828,0.694656,0.581506,1
0.68618,0.637948,0.008467,0.33871,0.218638,0.384289,0.754877,0.638704,1
0.694818,0.647628,0.007538,0.322581,0.082437,0.129512,0.694656,0.648236,1
0.651631,0.634076,0.00787,0.185484,0.086022,0.129512,0.71162,0.590086,1
0.602687,0.53727,0.008511,0.266129,0.498208,0.598726,0.609839,0.630124,1
0.465451,0.415295,0.011164,0.354839,0.487455,0.44586,0.465649,0.458532,1
0.5,0.428848,0.009926,0.342742,0.318996,0.426752,0.609839,0.458532,1
0.642035,0.458858,0.006676,0.403226,0.383513,0.343949,0.70229,0.611058,1
0.652591,0.557599,0.007008,0.326613,0.236559,0.195329,0.694656,0.581506,1
0.671785,0.629235,0.006986,0.330645,0.229391,0.384289,0.719254,0.656816,1
0.621881,0.545983,0.008511,0.419355,0.487455,0.426752,0.635284,0.638704,1
0.524952,0.475315,0.011606,0.350806,0.261649,0.2569,0.575912,0.476644,1
0.618042,0.478219,0.008666,0.395161,0.304659,0.343949,0.669211,0.630124,1
0.614203,0.515005,0.007162,0.387097,0.362007,0.492569,0.609839,0.590086,1
0.528791,0.487899,0.009572,0.475806,0.415771,0.44586,0.525869,0.552908,1
0.459693,0.439497,0.009705,0.387097,0.315412,0.343949,0.499576,0.448046,1
0.496161,0.454985,0.007848,0.370968,0.297491,0.322718,0.525869,0.448046,1
0.476008,0.455954,0.009594,0.395161,0.415771,0.471338,0.473282,0.49571,1
0.429942,0.431752,0.009815,0.451613,0.218638,0.214437,0.457167,0.418494,1
0.518234,0.464666,0.007958,0.46371,0.247312,0.174098,0.585242,0.525262,1
0.547025,0.515973,0.007804,0.314516,0.157706,0.214437,0.652248,0.50429,1
0.636276,0.545015,0.005836,0.354839,0.430108,0.384289,0.609839,0.656816,1
0.619002,0.539206,0.005084,0.46371,0.336918,0.278132,0.585242,0.590086,1
0.56334,0.53243,0.005902,0.326613,0.240143,0.384289,0.652248,0.514776,1
0.652591,0.696031,0.005571,0.366935,0.250896,0.471338,0.618321,0.619638,1
0.672745,0.752178,0.004996,0.302419,0.494624,0.55414,0.642918,0.71592,2
0.536468,0.559535,0.006566,0.407258,0.451613,0.492569,0.490246,0.600572,1
0.484645,0.493708,0.008201,0.451613,0.483871,0.426752,0.457167,0.50429,1
0.440499,0.453049,0.008002,0.46371,0.143369,0.14862,0.490246,0.439466,1
0.490403,0.519845,0.00798,0.395161,0.243728,0.322718,0.508906,0.49571,1
0.490403,0.49274,0.009329,0.387097,0.387097,0.343949,0.457167,0.514776,1
0.482726,0.496612,0.009882,0.383065,0.265233,0.322718,0.43257,0.544328,1
0.446257,0.530494,0.009285,0.233871,0.086022,0.174098,0.389313,0.514776,2
0.432821,0.547919,0.006322,0.068548,0.55914,0.511677,0.373198,0.49571,2
0.348369,0.433688,0.006322,0.185484,0.795699,0.660297,0.329941,0.409914,1
0.272553,0.315586,0.010412,0.423387,0.333333,0.278132,0.279898,0.29552,1
0.216891,0.277832,0.011274,0.383065,0.164875,0.174098,0.253605,0.227836,1
0.34453,0.416263,0.009837,0.318548,0.27957,0.195329,0.337574,0.381316,1
0.262956,0.327202,0.011142,0.225806,0.193548,0.343949,0.296862,0.276454,1
0.40595,0.50726,0.008798,0.165323,0.487455,0.384289,0.356234,0.467112,1
0.401152,0.511133,0.008157,0.072581,0.232975,0.2569,0.356234,0.448046,1
0.430902,0.536302,0.007251,0.145161,0.684588,0.511677,0.373198,0.49571,2
0.440499,0.547919,0.007848,0.100806,0.232975,0.235669,0.389313,0.514776,1
0.424184,0.486931,0.0084,0.41129,0.103943,0.14862,0.43257,0.42898,1
0.431862,0.508228,0.006345,0.387097,0.261649,0.278132,0.43257,0.467112,1
0.445298,0.500484,0.006035,0.467742,0.107527,0.174098,0.440204,0.467112,1
0.491363,0.548887,0.004753,0.41129,0.218638,0.195329,0.525869,0.525262,1
0.461612,0.518877,0.006566,0.41129,0.275986,0.214437,0.449534,0.476644,1
0.420345,0.484027,0.0084,0.395161,0.362007,0.426752,0.396947,0.448046,1
0.457774,0.498548,0.006897,0.387097,0.329749,0.492569,0.465649,0.476644,1
0.423225,0.464666,0.009351,0.395161,0.455197,0.492569,0.406277,0.476644,1
0.327255,0.401742,0.010169,0.28629,0.412186,0.384289,0.320611,0.381316,1
0.308061,0.347531,0.010279,0.443548,0.573477,0.492569,0.329941,0.343184,1
0.361804,0.409487,0.008997,0.467742,0.16129,0.2569,0.440204,0.381316,1
0.43858,0.50726,0.007781,0.451613,0.150538,0.174098,0.465649,0.458532,1
0.425144,0.484027,0.007715,0.237903,0.308244,0.384289,0.42324,0.458532,1
0.379079,0.393998,0.009904,0.33871,0.455197,0.29724,0.373198,0.399428,1
0.385797,0.479187,0.008688,0.197581,0.491039,0.426752,0.337574,0.458532,2
0.359885,0.451113,0.008445,0.205645,0.358423,0.278132,0.329941,0.418494,1
0.364683,0.46757,0.008865,0.133065,0.193548,0.174098,0.312977,0.439466,1
0.397313,0.510165,0.006698,0.040323,0.34767,0.278132,0.346904,0.476644,2
0.382917,0.477251,0.007472,0.209677,0.329749,0.214437,0.337574,0.439466,1
0.288868,0.375605,0.009771,0.274194,0.25448,0.235669,0.270568,0.324118,1
0.308061,0.367861,0.010169,0.346774,0.179211,0.14862,0.287532,0.36225,1
0.237044,0.297193,0.009329,0.395161,0.182796,0.14862,0.279898,0.257388,1
0.278311,0.354308,0.010213,0.225806,0.222222,0.214437,0.270568,0.324118,1
0.264875,0.337851,0.008909,0.290323,0.225806,0.214437,0.312977,0.28694,1
0.353167,0.42304,0.00672,0.403226,0.193548,0.214437,0.373198,0.390848,1
0.278311,0.352372,0.007361,0.197581,0.193548,0.174098,0.320611,0.29552,1
0.285988,0.378509,0.007936,0.03629,0.103943,0.174098,0.270568,0.36225,1
0.349328,0.454985,0.007428,0.068548,0.315412,0.214437,0.337574,0.399428,1
0.367562,0.443369,0.007848,0.217742,0.422939,0.343949,0.329941,0.390848,1
0.34261,0.408519,0.008489,0.370968,0.283154,0.2569,0.320611,0.390848,1
0.351248,0.415295,0.007516,0.423387,0.236559,0.426752,0.41391,0.372736,1
0.322457,0.367861,0.008246,0.391129,0.37276,0.573248,0.363868,0.35367,1
0.286948,0.355276,0.007892,0.270161,0.397849,0.384289,0.253605,0.343184,1
0.253359,0.314618,0.008069,0.395161,0.21147,0.174098,0.279898,0.29552,1
0.326296,0.411423,0.00745,0.181452,0.175627,0.174098,0.320611,0.390848,2
0.346449,0.43272,0.009373,0.129032,0.247312,0.214437,0.304495,0.418494,2
0.359885,0.461762,0.008179,0.116935,0.146953,0.174098,0.41391,0.399428,1
0.390595,0.45789,0.009749,0.395161,0.394265,0.384289,0.396947,0.399428,1
0.452975,0.512101,0.006919,0.443548,0.333333,0.29724,0.473282,0.49571,1
0.452015,0.533398,0.006499,0.278226,0.204301,0.2569,0.440204,0.49571,1
0.40691,0.510165,0.006521,0.120968,0.275986,0.322718,0.396947,0.467112,2
0.264875,0.354308,0.007339,0.03629,0.691756,0.598726,0.356234,0.238322,2
0.107486,0.156825,0.01207,0.334677,0.415771,0.55414,0.160305,0.13346,1
0.277351,0.340755,0.008467,0.423387,0.340502,0.343949,0.337574,0.276454,1
0.360845,0.431752,0.006521,0.439516,0.311828,0.29724,0.337574,0.418494,1
0.361804,0.438529,0.006853,0.342742,0.236559,0.343949,0.346904,0.42898,2
0.363724,0.458858,0.008047,0.120968,0.304659,0.343949,0.346904,0.42898,2
0.40595,0.490803,0.006875,0.157258,0.412186,0.384289,0.449534,0.418494,1
0.427063,0.513069,0.007251,0.217742,0.562724,0.384289,0.42324,0.448046,2
0.356046,0.447241,0.008069,0.21371,0.437276,0.384289,0.312977,0.439466,1
0.352207,0.436592,0.008334,0.483871,0.358423,0.343949,0.356234,0.399428,1
0.34357,0.430784,0.008378,0.326613,0.265233,0.278132,0.373198,0.36225,1
0.43666,0.494676,0.007096,0.294355,0.329749,0.322718,0.440204,0.458532,1
0.423225,0.501452,0.008312,0.419355,0.311828,0.384289,0.406277,0.476644,1
0.380998,0.451113,0.008798,0.370968,0.25448,0.214437,0.41391,0.399428,1
0.43666,0.506292,0.007781,0.431452,0.286738,0.426752,0.43257,0.485224,1
0.488484,0.568248,0.006765,0.342742,0.107527,0.174098,0.516539,0.525262,2
0.428023,0.525653,0.008047,0.237903,0.218638,0.278132,0.42324,0.49571,1
0.319578,0.372701,0.009351,0.33871,0.462366,0.384289,0.346904,0.343184,1
0.379079,0.443369,0.007936,0.350806,0.362007,0.29724,0.356234,0.409914,1
0.432821,0.505324,0.008135,0.254032,0.121864,0.10828,0.449534,0.476644,1
0.47025,0.545983,0.007605,0.241935,0.16129,0.235669,0.541985,0.485224,1
0.460653,0.565344,0.005836,0.28629,0.283154,0.384289,0.43257,0.514776,2
0.457774,0.523717,0.006698,0.487903,0.218638,0.174098,0.440204,0.49571,1
0.447217,0.506292,0.008135,0.568548,0.18638,0.174098,0.43257,0.476644,1
0.443378,0.500484,0.007759,0.415323,0.351254,0.384289,0.449534,0.485224,1
0.522073,0.573088,0.008422,0.366935,0.508961,0.492569,0.508906,0.581506,2
0.487524,0.578896,0.008754,0.181452,0.437276,0.343949,0.457167,0.50429,2
0.380038,0.452081,0.008268,0.302419,0.473118,0.322718,0.337574,0.448046,1
0.392514,0.463698,0.008621,0.379032,0.591398,0.426752,0.363868,0.42898,1
0.429942,0.464666,0.007892,0.479839,0.369176,0.426752,0.473282,0.439466,1
0.46737,0.535334,0.006433,0.387097,0.336918,0.278132,0.440204,0.514776,2
0.412668,0.465634,0.006654,0.350806,0.268817,0.384289,0.440204,0.448046,1
0.288868,0.329138,0.007892,0.350806,0.62724,0.492569,0.389313,0.28694,1
0.293666,0.32817,0.009859,0.423387,0.297491,0.278132,0.41391,0.305052,1
0.5,0.522749,0.007229,0.431452,0.240143,0.322718,0.508906,0.525262,1
0.518234,0.587609,0.006499,0.310484,0.555556,0.492569,0.457167,0.57102,2
0.445298,0.548887,0.004399,0.072581,0.566308,0.70276,0.473282,0.372736,2
0.241843,0.245886,0.009992,0.419355,0.648746,0.660297,0.244275,0.28694,1
0.379079,0.372701,0.01008,0.520161,0.34767,0.343949,0.465649,0.35367,1
0.474088,0.493708,0.00997,0.528226,0.179211,0.278132,0.541985,0.467112,1
0.5,0.511133,0.00913,0.475806,0.150538,0.174098,0.482612,0.544328,1
0.449136,0.535334,0.007826,0.141129,0.283154,0.384289,0.440204,0.50429,1
0.497121,0.520813,0.006345,0.504032,0.376344,0.278132,0.541985,0.525262,1
0.523992,0.521781,0.007096,0.524194,0.458781,0.426752,0.482612,0.544328,1
0.448177,0.530494,0.008533,0.391129,0.111111,0.278132,0.42324,0.525262,2
0.366603,0.415295,0.007848,0.334677,0.677419,0.492569,0.337574,0.439466,2
0.366603,0.461762,0.00661,0.173387,0.379928,0.384289,0.337574,0.439466,1
0.393474,0.461762,0.006853,0.266129,0.290323,0.384289,0.329941,0.467112,2
0.361804,0.39787,0.007251,0.491935,0.318996,0.278132,0.380831,0.36225,1
0.428023,0.489835,0.008002,0.423387,0.236559,0.278132,0.457167,0.448046,1
0.409789,0.459826,0.010235,0.399194,0.379928,0.384289,0.440204,0.439466,1
0.364683,0.431752,0.010943,0.362903,0.340502,0.322718,0.356234,0.418494,1
0.459693,0.504356,0.010589,0.528226,0.336918,0.384289,0.465649,0.476644,1
0.514395,0.547919,0.009815,0.560484,0.358423,0.384289,0.602205,0.514776,1
0.56334,0.645692,0.008157,0.366935,0.344086,0.29724,0.558948,0.630124,2
0.567179,0.662149,0.007494,0.282258,0.397849,0.40552,0.499576,0.638704,1
0.598848,0.657309,0.00798,0.28629,0.27957,0.278132,0.585242,0.619638,2
0.575816,0.605034,0.008356,0.419355,0.387097,0.471338,0.618321,0.57102,1
0.59501,0.663117,0.00546,0.298387,0.519713,0.492569,0.585242,0.611058,2
0.453935,0.514037,0.007494,0.306452,0.695341,0.492569,0.440204,0.49571,1
0.521113,0.539206,0.0084,0.479839,0.286738,0.384289,0.609839,0.514776,1
0.582534,0.610842,0.007052,0.419355,0.369176,0.384289,0.625954,0.544328,2
0.600768,0.582769,0.006278,0.407258,0.530466,0.598726,0.549618,0.611058,2
0.523033,0.471442,0.007826,0.568548,0.297491,0.322718,0.566582,0.49571,1
0.62572,0.619555,0.005328,0.387097,0.591398,0.44586,0.635284,0.648236,2
0.715931,0.727009,0.001945,0.366935,0.731183,0.492569,0.686175,0.675882,1
0.517274,0.595353,0.00546,0.354839,0.344086,0.384289,0.465649,0.56244,2
0.528791,0.554695,0.006278,0.387097,0.34767,0.384289,0.516539,0.552908,2
0.446257,0.465634,0.008201,0.512097,0.637993,0.492569,0.473282,0.448046,1
0.449136,0.512101,0.009616,0.504032,0.304659,0.343949,0.457167,0.467112,1
0.482726,0.553727,0.00955,0.375,0.236559,0.2569,0.533503,0.476644,1
0.543186,0.544046,0.009484,0.366935,0.286738,0.322718,0.558948,0.50429,1
0.547025,0.50242,0.009351,0.399194,0.168459,0.384289,0.609839,0.485224,1
0.576775,0.522749,0.007406,0.399194,0.491039,0.492569,0.585242,0.619638,2
0.567179,0.666989,0.005703,0.282258,0.605735,0.598726,0.499576,0.638704,2
0.504798,0.630203,0.006256,0.157258,0.537634,0.384289,0.465649,0.581506,2
0.553743,0.615682,0.007162,0.346774,0.351254,0.278132,0.575912,0.581506,1
0.548944,0.638916,0.007693,0.241935,0.164875,0.492569,0.541985,0.552908,2
0.506718,0.549855,0.007958,0.443548,0.480287,0.492569,0.525869,0.525262,2
0.523033,0.506292,0.008268,0.524194,0.261649,0.278132,0.549618,0.514776,1
0.533589,0.521781,0.008135,0.540323,0.189964,0.214437,0.541985,0.525262,1
0.566219,0.54211,0.006411,0.403226,0.311828,0.278132,0.585242,0.552908,1
0.570058,0.589545,0.005659,0.33871,0.412186,0.426752,0.558948,0.619638,2
0.609405,0.658277,0.005173,0.302419,0.344086,0.343949,0.609839,0.638704,2
0.546065,0.654405,0.005969,0.181452,0.394265,0.384289,0.549618,0.590086,2
0.489443,0.552759,0.007605,0.387097,0.594982,0.492569,0.457167,0.525262,2
0.494242,0.538238,0.007715,0.375,0.236559,0.278132,0.473282,0.533842,1
0.495202,0.487899,0.007914,0.479839,0.365591,0.278132,0.482612,0.49571,1
0.546065,0.516941,0.007295,0.560484,0.179211,0.278132,0.618321,0.544328,1
0.578695,0.60697,0.006278,0.415323,0.301075,0.322718,0.592875,0.611058,2
0.498081,0.579864,0.005615,0.342742,0.83871,0.808917,0.482612,0.533842,2
0.476967,0.495644,0.007892,0.568548,0.34767,0.492569,0.525869,0.467112,1
0.43666,0.412391,0.007892,0.592742,0.562724,0.384289,0.42324,0.485224,1
0.449136,0.410455,0.009108,0.596774,0.44086,0.426752,0.457167,0.42898,1
0.449136,0.453049,0.009572,0.580645,0.53405,0.492569,0.42324,0.476644,1
0.495202,0.470474,0.009926,0.576613,0.318996,0.384289,0.585242,0.439466,1
0.654511,0.551791,0.006543,0.596774,0.358423,0.235669,0.754877,0.600572,1
0.769674,0.640852,0.005018,0.596774,0.286738,0.278132,0.787956,0.686368,1
0.765835,0.630203,0.006411,0.58871,0.433692,0.384289,0.754877,0.705434,1
0.694818,0.761859,0.004267,0.342742,0.451613,0.384289,0.70229,0.7245,2
0.53167,0.624395,0.004178,0.33871,0.684588,0.598726,0.516539,0.581506,2
0.533589,0.578896,0.007538,0.516129,0.695341,0.598726,0.541985,0.57102,2
0.573896,0.599226,0.007317,0.41129,0.336918,0.492569,0.625954,0.544328,1
0.681382,0.684414,0.004222,0.471774,0.688172,0.492569,0.71162,0.656816,1
0.653551,0.757986,0.002918,0.217742,0.591398,0.492569,0.652248,0.696854,2
0.658349,0.776379,0.001879,0.209677,0.34767,0.278132,0.592875,0.705434,2
0.565259,0.643756,0.00336,0.455645,0.326165,0.278132,0.516539,0.590086,1
0.520154,0.622459,0.005416,0.395161,0.426523,0.278132,0.457167,0.600572,2
0.551823,0.67183,0.007649,0.282258,0.308244,0.278132,0.508906,0.619638,2
0.612284,0.660213,0.009351,0.366935,0.293907,0.278132,0.625954,0.619638,1
0.65547,0.696031,0.008467,0.387097,0.150538,0.384289,0.625954,0.686368,2
0.642035,0.688287,0.007339,0.366935,0.336918,0.384289,0.661578,0.667302,2
0.661228,0.666021,0.007361,0.379032,0.154122,0.278132,0.678541,0.611058,1
0.713052,0.680542,0.007273,0.451613,0.200717,0.384289,0.71162,0.667302,1
0.771593,0.7212,0.00577,0.370968,0.637993,0.598726,0.762511,0.772164,1
0.789827,0.780252,0.003648,0.314516,0.896057,0.917197,0.754877,0.753098,2
0.676583,0.652469,0.006101,0.491935,0.379928,0.384289,0.694656,0.686368,1
0.577735,0.564376,0.008025,0.516129,0.584229,0.44586,0.661578,0.56244,2
0.523033,0.501452,0.009904,0.427419,0.523297,0.384289,0.525869,0.56244,1
0.599808,0.544046,0.008467,0.504032,0.236559,0.214437,0.618321,0.581506,1
0.68618,0.658277,0.00703,0.504032,0.365591,0.278132,0.71162,0.656816,1
0.703455,0.732817,0.006455,0.455645,0.286738,0.278132,0.686175,0.734032,2
0.678503,0.757018,0.006389,0.225806,0.236559,0.278132,0.642918,0.742612,2
0.693858,0.701839,0.006919,0.435484,0.168459,0.343949,0.686175,0.705434,2
0.714971,0.699903,0.006566,0.596774,0.329749,0.384289,0.719254,0.675882,1
0.769674,0.776379,0.004244,0.471774,0.501792,0.384289,0.737913,0.78265,1
0.6881,0.715392,0.005217,0.395161,0.401434,0.343949,0.728584,0.675882,1
0.722649,0.703775,0.005438,0.455645,0.508961,0.492569,0.728584,0.71592,2
0.722649,0.743466,0.007472,0.483871,0.351254,0.343949,0.70229,0.7245,1
0.769674,0.81607,0.005615,0.28629,0.670251,0.492569,0.838846,0.761678,2
0.912668,0.917715,0.004576,0.387097,0.537634,0.492569,0.864292,0.93327,1
0.816699,0.814134,0.007605,0.447581,0.336918,0.384289,0.795589,0.810296,2
0.738964,0.804453,0.008953,0.358871,0.469534,0.492569,0.678541,0.78265,2
0.761996,0.807357,0.008356,0.358871,0.555556,0.384289,0.762511,0.79123,1
0.870441,0.892546,0.006256,0.504032,0.648746,0.492569,0.831213,0.896092,1
0.896353,0.798645,0.004863,0.491935,0.537634,0.44586,0.847328,0.896092,1
0.822457,0.728945,0.006632,0.58871,0.261649,0.278132,0.814249,0.78265,1
0.815739,0.755082,0.00829,0.576613,0.37276,0.278132,0.787956,0.801716,1
0.8119,0.774443,0.007958,0.455645,0.448029,0.384289,0.795589,0.810296,2
0.868522,0.829622,0.005748,0.508065,0.569892,0.384289,0.871925,0.85796,1
0.862764,0.857696,0.005151,0.395161,0.315412,0.492569,0.838846,0.877026,2
0.738964,0.778316,0.006322,0.354839,0.369176,0.278132,0.770992,0.742612,2
0.680422,0.710552,0.007627,0.407258,0.293907,0.278132,0.669211,0.696854,1
0.794626,0.818974,0.006322,0.415323,0.46595,0.492569,0.795589,0.810296,2
0.802303,0.82575,0.004952,0.431452,0.333333,0.384289,0.814249,0.79123,2
0.845489,0.892546,0.006698,0.415323,0.408602,0.384289,0.838846,0.819828,2
0.888676,0.931268,0.007516,0.528226,0.512545,0.426752,0.838846,0.896092,1
0.917466,0.945789,0.007826,0.419355,0.311828,0.278132,0.890585,0.93327,1
0.912668,0.975799,0.008047,0.258065,0.333333,0.322718,0.871925,0.943756,1
0.921305,0.933204,0.006543,0.419355,0.247312,0.322718,0.898219,0.93327,2
0.898273,0.90029,0.006079,0.508065,0.433692,0.384289,0.864292,0.896092,1
0.87524,0.909971,0.005571,0.41129,0.487455,0.384289,0.847328,0.896092,1
0.826296,0.818006,0.006543,0.495968,0.476703,0.384289,0.831213,0.79123,2
0.854127,0.852856,0.007096,0.532258,0.272401,0.384289,0.854962,0.819828,1
0.96737,0.896418,0.005239,0.520161,0.523297,0.426752,0.948261,0.954242,1
0.976008,0.877057,0.004598,0.596774,0.548387,0.492569,0.923664,0.973308,1
0.907869,0.848015,0.004443,0.544355,0.473118,0.384289,0.871925,0.943756,2
0.81286,0.837367,0.007649,0.435484,0.315412,0.384289,0.778626,0.847474,2
0.836852,0.847047,0.008069,0.548387,0.240143,0.235669,0.821883,0.838894,1
0.884837,0.853824,0.007516,0.5,0.344086,0.322718,0.864292,0.868446,1
0.838772,0.864472,0.006079,0.370968,0.548387,0.492569,0.838846,0.801716,2
0.798464,0.826718,0.006123,0.447581,0.512545,0.384289,0.787956,0.734032,2
0.779271,0.78606,0.007936,0.471774,0.275986,0.384289,0.804919,0.734032,1
0.883877,0.875121,0.006345,0.407258,0.530466,0.492569,0.890585,0.838894,2
0.809981,0.867377,0.007892,0.399194,0.34767,0.278132,0.762511,0.838894,2
0.879079,0.918683,0.008135,0.383065,0.408602,0.384289,0.881255,0.877026,1
0.920345,0.916747,0.007848,0.596774,0.505376,0.44586,0.864292,0.92469,1
0.904031,0.913843,0.006543,0.592742,0.544803,0.384289,0.907549,0.905624,2
