@relation luxembourg-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 {0,1}
@attribute att7 {0,1}
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 {0,1}
@attribute att19 {0,1}
@attribute att20 {0,1}
@attribute att21 {0,1}
@attribute att22 {0,1}
@attribute att23 {0,1}
@attribute att24 {0,1}
@attribute att25 {0,1}
@attribute att26 {0,1}
@attribute att27 {0,1}
@attribute att28 {0,1}
@attribute att29 {0,1}
@attribute att30 {0,1}
@attribute att31 numeric
@attribute class {0,1}

@data
0.42857,0.14286,0.0,0.5,0.5,0,1,1.0,0.33333,0.5,1.0,0.0,1.0,0.428584,0.632908,0.015384,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.067494,0
0.42857,0.14286,0.0,0.4,0.1,1,0,0.9,0.83333,0.25,0.83333,0.0,1.0,0.571446,0.632908,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06756,0
0.14286,0.14286,0.66667,0.4,0.4,1,1,0.4,0.5,0.5,0.83333,0.0,1.0,0.285717,0.607602,0.015384,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.067692,1
0.42857,0.14286,0.66667,0.4,0.4,1,1,0.9,0.66667,0.25,0.16667,0.0,1.0,0.285717,0.544308,0.015384,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.068781,1
0.85714,0.28571,0.33333,0.7,0.6,1,1,0.9,0.16667,0.25,0.83333,0.0,1.0,0.142858,0.506332,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.068847,0
0.0,0.14286,1.0,0.3,0.3,1,1,0.9,0.83333,0.5,1.0,0.0,1.0,0.428584,0.70886,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.069045,1
0.42857,0.42857,0.0,0.8,0.8,0,1,1.0,0.83333,0.25,1.0,0.0,1.0,0.285717,0.506332,0.015384,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.070299,0
0.57143,0.0,0.66667,0.7,0.7,1,1,1.0,0.5,0.0,1.0,0.0,1.0,0.428584,0.582284,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.070497,1
1.0,1.0,0.0,0.4,0.4,0,1,1.0,0.66667,0.5,1.0,0.0,1.0,0.285717,0.481014,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.070563,0
0.71429,0.14286,1.0,0.5,0.8,1,1,1.0,0.83333,0.0,0.83333,0.0,1.0,0.571446,0.924047,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.070629,1
0.28571,0.28571,0.33333,0.6,0.5,1,1,0.8,0.16667,0.5,0.0,0.0,0.75,0.714307,0.594943,0.030769,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.070629,0
0.42857,0.28571,0.33333,0.2,0.7,1,1,0.8,0.5,0.25,1.0,0.0,1.0,0.428584,0.569626,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.070761,0
0.57143,0.57143,1.0,0.7,0.9,1,1,0.9,0.83333,0.0,0.33333,0.0,0.0,0.0,0.784813,0.076922,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.070761,1
0.28571,0.28571,1.0,0.5,0.0,1,1,0.5,0.83333,0.0,1.0,0.0,0.5,0.142858,0.949365,0.030769,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.070761,1
0.42857,0.14286,0.66667,0.5,0.5,1,1,0.6,0.66667,0.25,0.5,0.0,0.75,0.428584,0.784813,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.070827,1
0.85714,0.14286,0.33333,0.2,0.2,0,1,0.8,0.5,0.75,1.0,0.0,1.0,0.285717,0.620249,0.123077,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.070893,0
0.14286,0.14286,0.33333,0.3,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.142858,0.658225,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070893,0
0.57143,0.42857,0.33333,0.5,0.4,1,1,0.8,0.5,0.25,0.83333,0.0,0.75,0.428584,0.531649,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.070893,0
1.0,0.57143,0.33333,0.7,1.0,1,1,0.7,0.16667,1.0,1.0,0.0,1.0,0.0,0.506332,0.076922,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.071851,0
0.57143,0.28571,0.33333,0.5,0.1,1,1,0.9,0.33333,0.25,1.0,0.0,0.75,0.428584,0.70886,0.015384,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071851,0
1.0,0.42857,0.0,0.6,0.7,1,1,1.0,1.0,0.25,1.0,0.0,1.0,0.142858,0.316462,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.072214,0
0.28571,0.14286,1.0,0.8,0.8,1,1,0.8,0.16667,0.25,0.66667,0.0,0.25,0.428584,0.772154,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07228,1
0.28571,0.14286,0.66667,0.5,0.6,1,0,0.9,0.66667,0.5,1.0,0.0,1.0,0.285717,0.51899,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07228,1
0.42857,0.0,1.0,0.4,0.7,0,1,0.8,0.16667,0.5,1.0,0.0,1.0,0.0,0.898742,0.076922,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.072412,1
0.71429,0.42857,0.33333,0.0,0.8,1,1,0.8,0.83333,0.5,1.0,0.0,1.0,0.428584,0.620249,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.072412,0
0.28571,0.14286,0.33333,1.0,0.5,1,1,0.6,0.66667,0.25,0.16667,0.0,0.75,0.0,0.569626,0.076922,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.072478,0
0.57143,0.14286,0.66667,0.3,0.3,0,1,0.8,0.83333,0.0,1.0,0.0,0.25,0.142858,0.746836,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.072544,1
1.0,0.85714,0.66667,0.9,0.9,0,1,0.8,0.33333,0.0,0.33333,0.0,1.0,0.571446,0.594943,0.015384,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.073369,1
0.42857,0.14286,0.66667,0.5,0.5,1,1,0.6,0.16667,0.5,0.83333,0.0,1.0,0.714307,0.620249,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.073567,1
1.0,0.42857,1.0,0.0,0.0,1,1,0.8,0.0,0.25,0.83333,0.0,1.0,0.142858,0.379744,0.015384,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073633,1
1.0,0.28571,0.0,0.5,0.5,1,1,0.7,0.66667,0.5,0.33333,0.0,1.0,0.428584,0.41772,0.015384,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073666,0
0.57143,0.14286,0.66667,0.8,0.7,1,1,0.8,0.83333,0.25,1.0,0.0,1.0,0.428584,0.607602,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073666,1
0.0,0.14286,0.66667,0.3,0.5,1,1,0.5,0.5,0.75,0.83333,0.0,1.0,0.0,0.721519,0.076922,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073798,1
1.0,0.71429,0.33333,0.0,0.3,1,1,0.8,0.16667,0.25,1.0,0.0,1.0,0.0,0.405062,0.076922,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073798,0
0.85714,0.0,1.0,1.0,0.8,1,1,1.0,0.66667,0.0,0.0,0.0,0.25,0.428584,0.784813,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073864,1
0.14286,0.28571,0.0,0.0,0.7,0,0,0.9,0.83333,0.25,1.0,0.0,1.0,0.428584,0.531649,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.073864,0
1.0,0.0,1.0,1.0,1.0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.076922,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07393,1
0.71429,0.14286,0.33333,0.0,0.1,1,0,0.7,0.33333,0.25,0.0,0.0,1.0,0.142858,0.481014,0.015384,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.074887,0
1.0,0.0,0.66667,0.6,0.7,0,1,0.7,1.0,0.75,0.83333,0.0,1.0,0.285717,0.936706,0.030769,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.074953,1
0.42857,0.28571,0.66667,0.4,0.4,1,1,0.8,0.66667,0.0,0.5,0.0,1.0,0.142858,0.848107,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.075085,1
0.28571,0.14286,0.0,0.3,0.5,1,1,0.9,0.5,0.25,0.83333,0.0,1.0,0.428584,0.70886,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075085,0
0.14286,0.14286,1.0,1.0,1.0,1,1,1.0,1.0,0.0,0.33333,0.0,0.75,0.142858,0.240509,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.075514,1
0.28571,0.28571,1.0,0.4,0.3,1,1,0.7,0.83333,0.5,1.0,0.0,1.0,0.285717,0.316462,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076339,1
0.28571,0.0,0.66667,0.6,0.7,1,1,0.9,0.5,0.25,0.66667,0.0,1.0,0.428584,0.873424,0.123077,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076405,1
0.42857,0.14286,0.0,0.5,0.7,1,1,0.8,0.83333,0.0,1.0,0.0,1.0,0.428584,0.721519,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076405,0
0.42857,0.28571,0.0,0.5,0.1,1,0,1.0,0.83333,0.0,1.0,0.0,1.0,0.285717,0.620249,0.015384,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076603,0
0.57143,0.42857,0.33333,0.6,0.7,1,1,0.9,0.66667,0.0,0.0,0.0,1.0,0.428584,0.734178,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.076801,0
0.85714,0.14286,0.66667,0.5,0.8,1,1,0.7,1.0,0.0,0.83333,0.0,1.0,0.428584,0.784813,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.076933,1
0.42857,0.0,0.66667,0.5,0.5,1,1,0.8,0.5,0.0,0.0,0.0,0.75,0.428584,0.721519,0.015384,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077956,1
0.57143,0.14286,0.0,0.1,0.1,1,1,0.7,0.5,0.5,0.0,0.0,1.0,0.142858,0.493673,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077956,0
0.28571,0.0,0.66667,0.4,1.0,1,1,0.5,0.16667,0.0,0.0,0.0,0.25,0.285717,0.949365,0.030769,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.078088,1
0.57143,0.14286,0.33333,1.0,1.0,1,1,1.0,0.83333,0.5,0.0,0.0,0.5,0.0,0.455697,0.076922,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.078187,0
0.85714,0.0,1.0,0.5,0.5,1,1,0.7,0.33333,0.25,0.83333,0.0,1.0,0.142858,0.734178,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.078187,1
0.85714,0.28571,0.33333,0.5,0.5,0,1,1.0,1.0,0.0,0.16667,0.0,0.5,0.428584,0.506332,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.078385,0
0.28571,0.14286,0.66667,0.6,0.5,1,1,0.7,0.33333,0.0,1.0,0.0,1.0,0.0,0.746836,0.076922,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.079739,1
0.85714,0.42857,0.66667,0.4,0.5,1,1,0.8,0.83333,0.25,1.0,0.0,1.0,0.142858,0.443038,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.079739,1
0.71429,0.14286,0.33333,0.2,0.1,1,1,1.0,0.83333,0.25,1.0,0.0,1.0,0.285717,0.797472,0.015384,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.079805,0
0.71429,0.14286,0.66667,0.6,0.3,1,1,1.0,0.5,0.25,0.83333,0.0,1.0,0.428584,0.531649,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079937,1
0.14286,0.14286,0.33333,1.0,1.0,1,1,1.0,0.83333,0.0,0.83333,0.0,1.0,0.571446,0.670884,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07997,0
0.14286,0.14286,0.66667,0.5,0.5,1,1,0.5,0.0,0.5,1.0,0.0,0.25,0.285717,0.81013,0.015384,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.080036,1
0.28571,0.14286,0.33333,0.7,0.5,0,1,0.8,0.5,0.0,1.0,0.0,0.5,0.0,0.569626,0.076922,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.080036,0
0.28571,0.28571,0.66667,1.0,0.9,1,1,1.0,0.83333,0.0,1.0,0.0,0.5,0.428584,0.658225,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080036,1
0.71429,0.14286,0.33333,0.6,0.4,1,1,0.8,0.5,0.25,1.0,0.0,1.0,0.571446,0.582284,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.080036,0
0.42857,0.14286,1.0,0.8,0.5,1,1,0.8,0.33333,0.25,1.0,0.0,1.0,0.428584,0.493673,0.015384,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.080036,1
0.57143,0.28571,1.0,0.5,0.8,0,1,0.9,0.83333,0.25,1.0,0.0,0.5,0.0,0.493673,0.076922,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.080102,1
1.0,0.57143,0.0,0.7,0.5,1,0,0.8,0.83333,0.5,1.0,0.0,1.0,0.142858,0.405062,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080927,0
0.85714,0.14286,0.33333,0.5,0.5,1,1,0.9,0.83333,0.25,1.0,0.0,1.0,0.714307,0.759495,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.080927,0
0.85714,0.85714,0.66667,0.7,0.7,1,1,0.8,0.66667,0.25,0.33333,0.0,0.75,0.714307,0.506332,0.015384,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.080993,1
0.28571,0.0,0.33333,0.8,0.4,1,1,0.8,1.0,0.5,0.16667,0.0,0.75,0.142858,0.329109,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081059,0
0.85714,0.28571,0.66667,0.5,0.5,1,1,0.7,0.33333,0.5,0.33333,0.0,1.0,0.142858,0.392403,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.081389,1
0.42857,0.28571,0.33333,0.3,0.3,0,0,0.8,0.83333,0.5,0.16667,0.0,1.0,0.285717,0.468355,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.081389,0
0.14286,0.14286,0.33333,0.6,0.6,0,1,0.9,0.33333,0.25,0.0,0.0,1.0,0.571446,0.658225,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.081521,0
0.42857,0.14286,0.33333,0.3,0.1,0,1,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.81013,0.076922,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081521,0
0.85714,0.0,0.66667,0.8,0.8,1,1,0.9,0.16667,0.25,0.16667,0.0,0.5,0.428584,0.632908,0.123077,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.081587,1
0.85714,0.57143,0.0,0.3,0.1,1,1,0.8,0.5,0.0,0.0,0.0,0.25,0.285717,0.544308,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081587,0
0.42857,0.28571,0.0,0.0,0.0,0,1,0.9,0.66667,0.25,1.0,0.0,1.0,0.428584,0.645566,0.015384,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081653,0
0.42857,0.14286,0.33333,0.3,0.3,1,1,0.8,0.83333,0.25,1.0,0.0,1.0,0.571446,0.582284,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.081653,0
0.57143,0.28571,0.0,0.2,1.0,1,1,0.7,0.66667,0.25,0.16667,0.0,1.0,0.428584,0.405062,0.046153,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.082544,0
0.28571,0.0,0.66667,0.5,0.3,0,1,0.5,0.33333,0.0,1.0,0.0,1.0,0.428584,0.670884,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.082544,1
1.0,0.0,1.0,0.5,0.5,0,1,1.0,0.5,0.25,1.0,0.0,1.0,0.0,0.696201,0.076922,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.082544,1
0.85714,0.28571,0.33333,0.6,0.6,0,1,0.9,0.0,0.0,1.0,0.0,1.0,0.428584,0.620249,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.082709,0
1.0,0.28571,0.0,0.3,0.4,1,1,0.9,0.66667,0.5,0.16667,0.0,1.0,0.142858,0.202533,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.082841,0
0.42857,0.14286,1.0,0.5,0.4,1,0,1.0,0.16667,0.5,0.33333,0.0,1.0,0.0,0.544308,0.076922,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.082907,1
0.57143,0.14286,1.0,0.6,0.6,0,1,0.8,0.16667,0.0,1.0,0.0,1.0,0.857139,0.493673,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.082973,1
0.14286,0.28571,0.0,0.3,0.3,1,1,1.0,0.5,0.0,0.0,0.0,0.5,0.428584,0.759495,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.083237,0
1.0,0.57143,0.0,0.8,0.5,1,1,0.4,0.66667,0.75,1.0,0.0,0.5,0.428584,0.70886,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.084062,0
0.57143,0.42857,0.0,0.6,0.9,0,1,0.8,0.66667,0.25,0.83333,0.0,1.0,0.142858,0.493673,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084194,0
1.0,0.0,1.0,1.0,1.0,0,1,1.0,0.33333,0.25,0.66667,0.0,1.0,0.571446,0.936706,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084392,1
0.28571,0.28571,0.33333,0.8,0.7,1,1,0.8,1.0,0.25,0.83333,0.0,1.0,0.571446,0.936706,0.046153,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.084425,0
0.85714,0.14286,0.33333,0.6,0.5,0,1,1.0,0.83333,0.25,0.66667,0.0,1.0,0.142858,0.265827,0.061538,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.084491,0
0.57143,0.14286,0.66667,0.7,0.7,1,1,1.0,1.0,0.0,0.5,0.0,1.0,0.714307,0.949365,0.030769,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.084491,1
1.0,0.28571,0.66667,0.2,0.0,1,1,1.0,0.83333,0.25,1.0,0.0,1.0,0.285717,0.632908,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084557,1
0.85714,0.14286,0.0,0.4,0.8,0,1,0.9,0.5,0.5,1.0,0.0,1.0,0.428584,0.620249,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084623,0
0.14286,0.57143,0.0,0.2,0.3,0,1,0.9,0.66667,0.25,0.83333,0.0,1.0,0.571446,0.443038,0.015384,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.084623,0
0.71429,0.0,0.66667,0.6,0.7,1,1,0.7,0.66667,0.25,0.83333,0.0,1.0,0.142858,0.873424,0.061538,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085514,1
1.0,0.14286,0.33333,0.4,0.0,1,1,0.8,0.66667,0.25,1.0,0.0,1.0,0.142858,0.443038,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085778,0
0.57143,0.28571,0.33333,0.5,0.5,1,1,0.7,0.66667,0.5,1.0,0.0,1.0,0.285717,0.443038,0.0,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.085844,0
0.28571,0.14286,0.33333,0.4,0.8,1,1,0.7,0.33333,0.25,1.0,0.0,0.75,0.428584,0.455697,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08591,0
0.42857,0.71429,0.33333,0.5,0.5,1,1,1.0,0.83333,0.0,1.0,0.0,1.0,0.428584,0.468355,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08591,0
0.28571,0.71429,0.0,0.5,0.3,0,1,0.5,0.33333,0.75,1.0,0.0,0.0,0.0,0.632908,0.076922,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.086042,0
1.0,0.28571,0.0,0.5,0.3,1,0,0.5,0.16667,0.5,1.0,0.0,1.0,0.142858,0.645566,0.046153,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.086042,0
0.85714,0.14286,0.33333,0.5,0.8,1,1,0.8,1.0,0.75,0.83333,0.0,1.0,0.428584,0.51899,0.046153,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086042,0
0.71429,0.57143,0.33333,0.2,0.3,0,1,0.9,0.16667,0.75,1.0,0.0,0.5,0.285717,0.392403,0.015384,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.086174,0
0.71429,0.71429,0.33333,0.3,0.3,1,1,1.0,0.5,0.25,1.0,0.0,1.0,0.0,0.139239,0.076922,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.08624,0
0.71429,0.14286,0.0,0.4,0.5,1,0,0.6,0.16667,0.5,0.33333,0.0,1.0,0.428584,0.645566,0.015384,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086273,0
0.71429,0.28571,0.66667,0.4,0.7,1,1,0.9,0.5,0.0,1.0,0.0,1.0,0.285717,0.835448,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087363,1
0.85714,0.14286,0.0,0.6,0.7,0,1,0.8,0.5,0.25,1.0,0.0,0.75,0.428584,0.430379,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.090564,0
0.57143,0.0,0.66667,0.8,1.0,1,1,1.0,0.5,0.25,1.0,0.0,0.25,0.571446,0.658225,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09162,1
1.0,0.0,0.66667,1.0,1.0,1,1,0.5,0.16667,0.5,1.0,0.0,1.0,0.714307,0.265827,0.046153,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09195,1
0.28571,0.14286,1.0,0.4,0.6,1,1,1.0,0.83333,0.25,1.0,0.0,1.0,0.571446,0.632908,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09195,1
0.28571,0.14286,0.33333,0.8,0.8,0,1,0.8,0.83333,0.0,0.83333,0.0,1.0,0.428584,0.911389,0.030769,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.092082,0
0.42857,0.0,1.0,0.7,0.6,1,1,0.9,0.83333,0.25,1.0,0.0,1.0,0.428584,0.037969,0.046153,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092214,1
0.57143,0.42857,1.0,0.3,0.6,1,1,0.8,0.5,0.75,0.16667,0.0,0.75,0.142858,0.316462,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09228,1
1.0,0.85714,0.33333,0.4,0.1,1,1,0.8,0.83333,0.0,1.0,0.0,1.0,0.428584,0.582284,0.015384,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09228,0
0.42857,0.0,0.66667,0.5,0.5,0,0,0.8,0.66667,0.25,0.0,0.0,1.0,0.571446,0.784813,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.093171,1
0.57143,0.14286,1.0,0.3,0.3,1,1,0.8,0.5,0.5,1.0,0.0,1.0,0.428584,0.734178,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.093171,1
0.42857,0.14286,0.33333,0.6,0.0,0,1,1.0,0.16667,0.25,1.0,0.0,0.0,0.428584,0.974682,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093435,0
0.71429,0.28571,0.66667,0.5,0.5,1,1,0.9,0.83333,0.5,0.0,0.0,1.0,0.142858,0.430379,0.123077,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.093468,1
0.28571,0.14286,0.66667,0.7,0.6,1,1,0.8,0.5,0.25,0.33333,0.0,1.0,0.571446,0.493673,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.093468,1
1.0,1.0,0.66667,0.5,0.3,0,1,1.0,0.5,0.5,0.83333,0.0,1.0,0.285717,0.367085,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.093468,1
0.85714,0.28571,0.66667,0.7,0.6,1,1,0.3,0.5,0.25,1.0,0.0,0.0,0.285717,0.886083,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0936,1
0.28571,0.42857,0.33333,0.8,0.8,0,1,0.9,1.0,0.0,0.33333,0.0,1.0,0.571446,0.873424,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0936,0
1.0,0.28571,0.33333,0.0,0.1,1,0,1.0,0.5,0.5,1.0,0.0,1.0,0.142858,0.430379,0.046153,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936,0
0.14286,0.42857,0.0,0.5,0.8,0,1,0.8,0.66667,0.5,1.0,0.0,1.0,0.0,0.594943,0.076922,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.093666,0
0.85714,0.14286,0.66667,0.5,0.7,1,1,0.9,0.16667,0.5,1.0,0.0,0.75,0.285717,0.443038,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.093666,1
0.14286,0.14286,0.33333,0.6,0.6,1,1,0.9,1.0,0.25,1.0,0.0,1.0,0.285717,0.41772,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093666,0
0.28571,0.14286,0.66667,0.2,0.6,1,1,0.9,0.83333,0.0,1.0,0.0,1.0,0.428584,0.860765,0.030769,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.093732,1
0.57143,0.28571,1.0,1.0,0.9,1,1,0.9,1.0,0.0,1.0,0.0,0.25,0.285717,0.822789,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093798,1
0.71429,0.0,0.66667,0.5,0.5,1,1,1.0,0.16667,0.25,0.83333,0.0,1.0,0.714307,0.860765,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09469,1
0.42857,0.42857,0.33333,0.8,0.7,0,1,0.9,0.33333,0.25,0.33333,0.0,1.0,0.142858,0.41772,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094756,0
0.42857,0.42857,0.66667,0.5,0.5,1,1,0.7,0.5,0.5,0.83333,0.0,1.0,0.285717,0.303803,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094756,1
